file	sum	amin	amax	ptp	percentile10	mean	median	std	var
planetlab-workload-traces/20110325/planetlab2_pop-mg_rnp_br_princeton_codeen	424	0	8	8	0.0	1.4722222222222223	2.0	1.5720847996478933	2.4714506172839568
planetlab-workload-traces/20110325/chimay_infonet_fundp_ac_be_tsinghua_xyz	1349	0	23	23	1.0	4.6840277777777777	4.0	3.9879360297033561	15.903633777006167
planetlab-workload-traces/20110325/peace_informatik_rwth-aachen_de_uofathens_zoi	8084	8	74	66	17.0	28.069444444444443	27.0	10.245698811491701	104.97434413580247
planetlab-workload-traces/20110325/nodeb_howard_edu_tsinghua_xyz	1165	0	25	25	0.0	4.0451388888888893	4.0	3.8560978019868268	14.869490258487637
planetlab-workload-traces/20110325/planetlab2_netlab_uky_edu_uw_oneswarm	4738	2	56	54	10.0	16.451388888888889	15.0	7.5160290390226745	56.490692515432109
planetlab-workload-traces/20110325/planetlab3_wail_wisc_edu_princeton_codeen	2126	2	94	92	4.0	7.3819444444444446	6.0	5.9738975363401918	35.687451774691411
planetlab-workload-traces/20110325/planetlab1_rd_tut_fi_uw_oneswarm	4073	1	60	59	5.0	14.142361111111111	13.0	9.1827818940690911	84.323483314043116
planetlab-workload-traces/20110325/planetlab1_cs_pitt_edu_uw_oneswarm	5493	4	62	58	8.0	19.072916666666668	17.0	9.7228019420415279	94.532877604166515
planetlab-workload-traces/20110325/planetlab-2_calpoly-netlab_net_irisaple_HEAP	440	0	6	6	0.0	1.5277777777777777	2.0	1.5632251403768347	2.4436728395061742
planetlab-workload-traces/20110325/cs-planetlab4_cs_surrey_sfu_ca_irisaple_HEAP	840	0	14	14	0.0	2.9166666666666665	2.0	2.5806437612003332	6.6597222222222028
planetlab-workload-traces/20110325/planetlab2_netmedia_gist_ac_kr_uw_oneswarm	2144	0	38	38	4.0	7.4444444444444446	6.0	4.0804033327631544	16.649691358024654
planetlab-workload-traces/20110325/freedom_informatik_rwth-aachen_de_root	870	0	86	86	0.0	3.0208333333333335	2.0	6.0115268327697908	36.138454861111192
planetlab-workload-traces/20110325/node2_planetlab_albany_edu_princeton_codeen	1827	0	85	85	2.0	6.34375	6.0	5.7900083807030116	33.524197048611107
planetlab-workload-traces/20110325/planet1_prakinf_tu-ilmenau_de_usthk_measure	8196	0	92	92	14.700000000000003	28.458333333333332	27.0	13.282651069889797	176.42881944444454
planetlab-workload-traces/20110325/planet2_colbud_hu_irisaple_HEAP	469	0	9	9	0.0	1.6284722222222223	1.0	1.7332998071455001	3.0043282214506282
planetlab-workload-traces/20110325/planetlab1_informatik_uni-kl_de_root	3858	0	41	41	3.0	13.395833333333334	14.0	7.6985016128681432	59.266927083333407
planetlab-workload-traces/20110325/earth_cs_brown_edu_nyu_d	483	0	9	9	0.0	1.6770833333333333	2.0	1.9048264265485657	3.6283637152777786
planetlab-workload-traces/20110325/planetlab2_elet_polimi_it_cwru_DNS	9688	18	41	23	30.0	33.638888888888886	34.0	3.4179085367271203	11.682098765432123
planetlab-workload-traces/20110325/plab1_cs_ust_hk_uw_oneswarm	2647	2	88	86	4.0	9.1909722222222214	8.0	6.3170010157163707	39.904501832561664
planetlab-workload-traces/20110325/planetlab1_utt_fr_irisaple_HEAP	888	0	34	34	0.0	3.0833333333333335	1.0	4.9244289008980449	24.249999999999925
planetlab-workload-traces/20110325/planetlab3_cs_columbia_edu_neclabs_neclc	2689	4	18	14	7.0	9.3368055555555554	9.0	2.1150337050038881	4.4733675733024745
planetlab-workload-traces/20110325/planetlab2_unl_edu_rnp_dcc_ufjf	22082	29	98	69	56.700000000000003	76.673611111111114	77.0	15.008020939332139	225.24069251543193
planetlab-workload-traces/20110325/planetlab4_cs_uiuc_edu_root	2273	0	53	53	4.0	7.8923611111111107	7.0	5.3656777021110811	28.790497202932055
planetlab-workload-traces/20110325/planetlab2_aston_ac_uk_yale_p4p	4549	6	30	24	11.0	15.795138888888889	15.0	4.3854689008941667	19.232337480709891
planetlab-workload-traces/20110325/planetlab1_cs_colorado_edu_princeton_codeen	1289	0	86	86	2.0	4.4756944444444446	4.0	5.3844651355101814	28.992464795524672
planetlab-workload-traces/20110325/planetlab2_millennium_berkeley_edu_uw_oneswarm	3732	0	30	30	0.0	12.958333333333334	16.0	9.903264753493044	98.074652777777644
planetlab-workload-traces/20110325/planetlab3_upc_es_upcple_lrm	474	0	18	18	0.0	1.6458333333333333	1.0	2.2622160656705108	5.1176215277777652
planetlab-workload-traces/20110325/freedom_informatik_rwth-aachen_de_uofathens_zoi	12423	16	90	74	28.700000000000003	43.135416666666664	42.0	12.37152290516635	153.05457899305563
planetlab-workload-traces/20110325/pl1_6test_edu_cn_uw_revtr2	419	0	8	8	0.0	1.4548611111111112	2.0	1.674370937476346	2.8035180362654177
planetlab-workload-traces/20110325/planet-lab1_ufabc_edu_br_irisaple_HEAP	1515	0	20	20	2.0	5.260416666666667	5.0	3.2561207054731742	10.602322048611121
planetlab-workload-traces/20110325/planetlab1_lublin_rd_tp_pl_uw_oneswarm	3440	2	62	60	6.0	11.944444444444445	10.0	7.0747769672126397	50.052469135802475
planetlab-workload-traces/20110325/planetlab2_bupt_edu_cn_uw_oneswarm	3188	0	47	47	6.0	11.069444444444445	10.0	5.8018828095543675	33.661844135802482
planetlab-workload-traces/20110325/planetlab1_singaren_net_sg_uw_oneswarm	8484	0	43	43	19.0	29.458333333333332	31.0	7.2479642735813163	52.532986111111136
planetlab-workload-traces/20110325/planetlab2_citadel_edu_uw_oneswarm	7963	9	39	30	23.0	27.649305555555557	28.0	4.2953381791545198	18.449930073302468
planetlab-workload-traces/20110325/planetlab16_millennium_berkeley_edu_root	466	0	10	10	0.0	1.6180555555555556	2.0	1.8008351757578831	3.2430073302469253
planetlab-workload-traces/20110325/planetlab4_n_info_eng_osaka-cu_ac_jp_irisaple_HEAP	554	0	6	6	0.0	1.9236111111111112	2.0	1.6439276355690529	2.7024980709876565
planetlab-workload-traces/20110325/planet2_pnl_nitech_ac_jp_uw_oneswarm	5411	2	79	77	6.0	18.788194444444443	16.0	12.669966656361119	160.52805507330257
planetlab-workload-traces/20110325/planetlab1_utep_edu_root	2397	0	86	86	4.0	8.3229166666666661	6.0	9.8076941079581932	96.190863715277843
planetlab-workload-traces/20110325/planetlab01_cs_tcd_ie_irisaple_HEAP	267	0	5	5	0.0	0.92708333333333337	1.0	1.0466028875207003	1.0953776041666676
planetlab-workload-traces/20110325/planetlab1_acis_ufl_edu_tum_i2p	823	0	36	36	0.0	2.8576388888888888	2.0	3.4846703945262396	12.142927758487659
planetlab-workload-traces/20110325/planetlab-05_cs_princeton_edu_uw_oneswarm	5042	0	62	62	8.0	17.506944444444443	15.0	9.7410903221138589	94.888840663580268
planetlab-workload-traces/20110325/planetlab2_eurecom_fr_irisaple_wup	1366	0	29	29	2.0	4.7430555555555554	4.0	4.3632724209171005	19.038146219135772
planetlab-workload-traces/20110325/planetlab3_millennium_berkeley_edu_ufl_svpn	469	0	12	12	0.0	1.6284722222222223	1.0	2.2292613124594425	4.9696059992283965
planetlab-workload-traces/20110325/planetlab1_tamu_edu_uw_oneswarm	8826	0	84	84	18.0	30.645833333333332	29.0	11.254609395216201	126.6662326388888
planetlab-workload-traces/20110325/planetlab2_s3_kth_se_irisaple_HEAP	1126	0	52	52	0.0	3.9097222222222223	2.0	7.6769977443844608	58.936294367284098
planetlab-workload-traces/20110325/planetlab3_eecs_umich_edu_rnp_dcc_ufjf	19994	27	99	72	40.0	69.423611111111114	74.0	18.182172228858583	330.59138695987627
planetlab-workload-traces/20110325/planetlab1_cs_uoi_gr_uw_oneswarm	5627	0	79	79	5.0	19.538194444444443	18.0	11.361420444545962	129.08187451774694
planetlab-workload-traces/20110325/host3_planetlab_informatik_tu-darmstadt_de_princeton_codeen	2943	0	73	73	3.0	10.21875	8.0	8.7434933645127089	76.448676215277771
planetlab-workload-traces/20110325/planetlab1_singaren_net_sg_umn_net_tools	1114	0	10	10	2.0	3.8680555555555554	4.0	1.370556090393086	1.8784239969135808
planetlab-workload-traces/20110325/planetlab-1_ing_unimo_it_irisaple_HEAP	841	0	23	23	0.0	2.9201388888888888	2.0	3.6832782775129487	13.566538869598755
planetlab-workload-traces/20110325/planet6_cs_ucsb_edu_uw_oneswarm	6062	2	56	54	10.0	21.048611111111111	18.0	10.663300159575824	113.7059702932098
planetlab-workload-traces/20110325/planet-lab-node2_netgroup_uniroma2_it_irisaple_wup	1347	0	48	48	1.0	4.677083333333333	3.0	8.2109701242876625	67.420030381944557
planetlab-workload-traces/20110325/planetlab-3_cmcl_cs_cmu_edu_uw_oneswarm	6120	8	60	52	13.0	21.25	19.0	8.9228950209870543	79.618055555555557
planetlab-workload-traces/20110325/planetlab4_mini_pw_edu_pl_uw_oneswarm	5938	4	55	51	10.0	20.618055555555557	19.0	8.9361131618482759	79.854118441357983
planetlab-workload-traces/20110325/planetlab-2_cse_ohio-state_edu_uw_oneswarm	6046	0	56	56	11.0	20.993055555555557	20.5	8.4491917165833232	71.388840663580254
planetlab-workload-traces/20110325/planetlab1_informatik_uni-erlangen_de_nyu_d	1247	0	41	41	0.0	4.3298611111111107	3.0	5.5993747153527877	31.352997202932112
planetlab-workload-traces/20110325/planetlab-1_cs_unibas_ch_irisaple_wup	1088	0	45	45	0.0	3.7777777777777777	2.0	5.1672640037016233	26.700617283950528
planetlab-workload-traces/20110325/planetlab3_csee_usf_edu_uw_oneswarm	3211	0	71	71	0.0	11.149305555555555	10.5	8.8750156222693359	78.765902295524782
planetlab-workload-traces/20110325/planetlab-2_ing_unimo_it_irisaple_HEAP	3298	0	33	33	5.0	11.451388888888889	11.0	5.2998032734861384	28.087914737654387
planetlab-workload-traces/20110325/planetlab-03_vt_nodes_planet-lab_org_uw_oneswarm	5615	4	65	61	8.0	19.496527777777779	16.0	11.27343185198947	127.09026572145072
planetlab-workload-traces/20110325/pl1_cs_yale_edu_tsinghua_xyz	852	0	8	8	0.0	2.9583333333333335	2.0	1.6909686573085871	2.8593750000000058
planetlab-workload-traces/20110325/planetlab2_thlab_net_irisaple_wup	1161	0	23	23	0.0	4.03125	4.0	4.0486274894846908	16.391384548611111
planetlab-workload-traces/20110325/planetlab4_hiit_fi_irisaple_HEAP	834	0	17	17	0.0	2.8958333333333335	2.0	2.7149758286216819	7.3710937499999885
planetlab-workload-traces/20110325/iraplab2_iralab_uni-karlsruhe_de_ uofathens_zoi	5264	12	19	7	17.0	18.277777777777779	19.0	0.98562194440056361	0.97145061728394777
planetlab-workload-traces/20110325/planetlab-01_vt_nodes_planet-lab_org_root	1044	0	76	76	0.0	3.625	4.0	5.1117715454950972	26.130208333333332
planetlab-workload-traces/20110325/planetlab3_csee_usf_edu_princeton_codeen	2729	0	65	65	4.0	9.4756944444444446	8.0	5.6081011161406451	31.450798128857947
planetlab-workload-traces/20110325/planetlab1_eee_hku_hk_uw_oneswarm	3210	0	33	33	0.0	11.145833333333334	11.0	6.3568300429101052	40.409288194444485
planetlab-workload-traces/20110325/planet2_inf_tu-dresden_de_uw_seattle	459	0	9	9	0.0	1.59375	2.0	1.7052500122171723	2.9078776041666665
planetlab-workload-traces/20110325/planetlab1_informatik_uni-kl_de_arizona_beta	1295	0	19	19	0.0	4.4965277777777777	4.0	4.7951062031229741	22.993043499228424
planetlab-workload-traces/20110325/planetlab2_urv_net_arizona_owl	1502	0	96	96	0.0	5.2152777777777777	2.0	13.486187993258378	181.87726658950643
planetlab-workload-traces/20110325/node-1_mcgillplanetlab_org_uw_oneswarm	3335	2	42	40	6.0	11.579861111111111	11.0	4.8805748730883103	23.820011091820973
planetlab-workload-traces/20110325/pl1_cs_yale_edu_root	803	0	99	99	0.0	2.7881944444444446	2.0	8.5187864006540952	72.569721739969168
planetlab-workload-traces/20110325/planetlab2_utt_fr_uw_oneswarm	3519	0	76	76	5.0	12.21875	11.0	7.2407073467959222	52.427842881944443
planetlab-workload-traces/20110325/planet-lab1_uba_ar_root	992	0	89	89	0.0	3.4444444444444446	2.0	8.7510140505875214	76.580246913580226
planetlab-workload-traces/20110325/planetlab1_byu_edu_uw_oneswarm	5445	0	76	76	7.0	18.90625	17.0	11.110003742561126	123.43218315972221
planetlab-workload-traces/20110325/chimay_infonet_fundp_ac_be_irisaple_HEAP	873	0	13	13	0.0	3.03125	3.0	2.613213452554366	6.8288845486111107
planetlab-workload-traces/20110325/nis-planet2_doshisha_ac_jp_purdue_4	14746	22	93	71	35.0	51.201388888888886	47.0	15.425708997352038	237.95249807098762
planetlab-workload-traces/20110325/75-130-96-13_static_oxfr_ma_charter_com_uka_p2pns	942	0	10	10	0.0	3.2708333333333335	4.0	2.4072193213563033	5.7947048611111018
planetlab-workload-traces/20110325/planetlab3_upc_es_root	1031	0	45	45	1.0	3.5798611111111112	3.0	6.0150745799975045	36.181122202932158
planetlab-workload-traces/20110325/planet5_cs_ucsb_edu_uw_oneswarm	6608	6	81	75	10.0	22.944444444444443	19.0	13.113700309312746	171.96913580246922
planetlab-workload-traces/20110325/napa2_tele_pw_edu_pl_uw_oneswarm	2873	2	49	47	4.0	9.9756944444444446	10.0	5.0183101755219273	25.183437017746915
planetlab-workload-traces/20110325/planetlab4_mini_pw_edu_pl_irisaple_wup	2354	2	25	23	4.0	8.1736111111111107	8.0	3.9648277619713497	15.719859182098743
planetlab-workload-traces/20110325/planetlab2_pc_cis_udel_edu_att_bwe	2381	0	92	92	0.0	8.2673611111111107	8.0	11.650943749692031	135.74449025848782
planetlab-workload-traces/20110325/planetlab2_cs_ucla_edu_uw_oneswarm	4505	0	55	55	6.0	15.642361111111111	13.0	9.5670447069695577	91.528344425154231
planetlab-workload-traces/20110325/planetlab1_cs_otago_ac_nz_irisaple_HEAP	926	0	10	10	0.0	3.2152777777777777	4.0	2.2131651368209093	4.8980999228395143
planetlab-workload-traces/20110325/iraplab1_iralab_uni-karlsruhe_de_uka_p2pns	396	0	6	6	0.0	1.375	2.0	1.2353305900311327	1.5260416666666665
planetlab-workload-traces/20110325/planetlab04_cnds_unibe_ch_cyprus_CFW	10414	10	70	60	23.0	36.159722222222221	38.0	10.728442981706545	115.09948881172841
planetlab-workload-traces/20110325/planetlab-1_cse_ohio-state_edu_uw_oneswarm	7213	0	96	96	13.0	25.045138888888889	24.0	11.642297941969989	135.54310136959865
planetlab-workload-traces/20110325/pl2-alblf_homeip_net_irisaple_wup	906	0	43	43	0.0	3.1458333333333335	2.0	4.3992877422247378	19.353732638888829
planetlab-workload-traces/20110325/pl2_pku_edu_cn_uw_oneswarm	4795	0	98	98	4.0	16.649305555555557	10.0	18.537647491463069	343.644374517747
planetlab-workload-traces/20110325/planet4_cs_ucsb_edu_princeton_codeen	2731	2	21	19	6.0	9.4826388888888893	9.0	3.3716100230270603	11.367754147376534
planetlab-workload-traces/20110325/planetlab-2_cs_uh_edu_uw_oneswarm	7083	2	96	94	11.0	24.59375	23.0	13.167915124091504	173.39398871527777
planetlab-workload-traces/20110325/lefthand_eecs_harvard_edu_tsinghua_xyz	964	0	10	10	0.0	3.3472222222222223	4.0	2.3073537164551765	5.3238811728395143
planetlab-workload-traces/20110325/planetlab2_pop-rj_rnp_br_uw_oneswarm	3648	0	52	52	6.0	12.666666666666666	12.0	6.4388145906939576	41.458333333333393
planetlab-workload-traces/20110325/nis-planet2_doshisha_ac_jp_princeton_codeen	485	0	9	9	0.0	1.6840277777777777	2.0	1.5391268806644725	2.3689115547839492
planetlab-workload-traces/20110325/planet1_l3s_uni-hannover_de_utokyo_sora	444	0	5	5	0.0	1.5416666666666667	2.0	0.99215674164922241	0.98437500000000189
planetlab-workload-traces/20110325/planetlab2_c3sl_ufpr_br_uw_oneswarm	4518	6	61	55	8.0	15.6875	13.0	7.7032359271931945	59.33984375
planetlab-workload-traces/20110325/planetlab-node1_it-sudparis_eu_irisaple_wup	1589	0	20	20	1.0	5.5173611111111107	5.0	3.3705800247037772	11.360809702932114
planetlab-workload-traces/20110325/planetlab3_mini_pw_edu_pl_irisaple_HEAP	1353	0	24	24	2.0	4.697916666666667	4.0	4.1902328354493354	17.558051215277779
planetlab-workload-traces/20110325/pl1_grid_kiae_ru_root	1898	0	72	72	1.0	6.5902777777777777	4.0	10.4049355238835	108.26268325617282
planetlab-workload-traces/20110325/planetlab1_fem_tu-ilmenau_de_root	2473	0	96	96	0.0	8.5868055555555554	2.0	20.712133274859088	428.99246479552511
planetlab-workload-traces/20110325/mtuplanetlab2_cs_mtu_edu_uw_oneswarm	3377	0	88	88	6.0	11.725694444444445	10.0	8.220344397757728	67.574062017746854
planetlab-workload-traces/20110325/planetlab-1_dis_uniroma1_it_princeton_codeen	1905	0	52	52	2.0	6.614583333333333	5.0	5.1276140860323851	26.292426215277729
planetlab-workload-traces/20110325/planetlab2-saopaulo_lan_redclara_net_root	923	0	12	12	0.0	3.2048611111111112	2.0	2.5337398210372504	6.4198374807098784
planetlab-workload-traces/20110325/planetlab2_cis_upenn_edu_princeton_codeen	2479	2	44	42	4.0	8.6076388888888893	8.0	4.8707827893173317	23.724524980709926
planetlab-workload-traces/20110325/planetlab2_wiwi_hu-berlin_de_arizona_beta	2324	0	28	28	0.0	8.0694444444444446	8.0	7.5513545306066456	57.022955246913511
planetlab-workload-traces/20110325/planetlab04_cs_washington_edu_uw_seattle	839	0	23	23	0.0	2.9131944444444446	2.0	3.2279324851765474	10.419548128858041
planetlab-workload-traces/20110325/onelab09_pl_sophia_inria_fr_uw_oneswarm	8305	7	85	78	15.700000000000003	28.836805555555557	26.0	13.154441827592866	173.03933979552474
planetlab-workload-traces/20110325/node2_lbnl_nodes_planet-lab_org_irisaple_HEAP	923	0	11	11	1.0	3.2048611111111112	3.0	2.0266567249314509	4.1073374807098748
planetlab-workload-traces/20110325/planetlab2_cs_uit_no_princeton_codeen	5328	6	92	86	12.0	18.5	17.0	7.9276239960168535	62.847222222222221
planetlab-workload-traces/20110325/planetlab-1_imperial_ac_uk_nyu_d	884	0	19	19	0.0	3.0694444444444446	2.0	2.8750670952986694	8.2660108024691272
planetlab-workload-traces/20110325/planetlab7_millennium_berkeley_edu_root	2933	0	77	77	2.0	10.184027777777779	10.0	7.6028244312598572	57.802939332561778
planetlab-workload-traces/20110325/cs-planetlab4_cs_surrey_sfu_ca_uka_p2pns	612	0	8	8	0.0	2.125	2.0	1.7113793981594041	2.9288194444444442
planetlab-workload-traces/20110325/planetlab1_utep_edu_uw_oneswarm	4168	0	65	65	7.0	14.472222222222221	13.0	7.9764796994076113	63.624228395061735
planetlab-workload-traces/20110325/planetlab-1_webedu_ccu_edu_tw_uw_oneswarm	3571	2	32	30	6.0	12.399305555555555	11.0	6.1035849725998617	37.253749517746854
planetlab-workload-traces/20110325/planetlab4_cnds_jhu_edu_root	1511	0	92	92	0.0	5.2465277777777777	4.0	10.63169666867824	113.03297405478399
planetlab-workload-traces/20110325/planetlab-1_dis_uniroma1_it_arizona_beta	1744	0	58	58	0.0	6.0555555555555554	2.0	10.473364217131529	109.69135802469111
planetlab-workload-traces/20110325/planetlab7_millennium_berkeley_edu_princeton_codeen	927	0	84	84	0.0	3.21875	2.0	5.8455879462634037	34.1708984375
planetlab-workload-traces/20110325/planetlab-2_webedu_ccu_edu_tw_irisaple_HEAP	702	0	35	35	0.0	2.4375	2.0	4.0029828288137557	16.023871527777779
planetlab-workload-traces/20110325/planetlab-2_webedu_ccu_edu_tw_uw_oneswarm	3449	2	41	39	6.0	11.975694444444445	11.0	5.466066360939223	29.877881462191365
planetlab-workload-traces/20110325/planetlab2_eas_asu_edu_irisaple_HEAP	619	0	13	13	0.0	2.1493055555555554	2.0	2.0888093540931236	4.3631245177469324
planetlab-workload-traces/20110325/freedom_informatik_rwth-aachen_de_uw_oneswarm	10559	5	58	53	24.0	36.663194444444443	36.0	9.5779567999752064	91.737256462191311
planetlab-workload-traces/20110325/planetlab2_urv_net_utokyo_sora	382	0	5	5	0.0	1.3263888888888888	2.0	1.2095101230061382	1.4629147376543234
planetlab-workload-traces/20110325/planetlab-04_cs_princeton_edu_irisaple_HEAP	1371	0	12	12	2.0	4.760416666666667	4.0	2.2098805507563322	4.8835720486111098
planetlab-workload-traces/20110325/planetlab2_aston_ac_uk_arizona_beta	2667	0	36	36	0.0	9.2604166666666661	6.0	9.7666291150444096	95.387044270833158
planetlab-workload-traces/20110325/nis-planet2_doshisha_ac_jp_rnp_dcc_ufjf	13923	24	93	69	33.700000000000003	48.34375	46.0	13.78467455561308	190.01725260416666
planetlab-workload-traces/20110325/planetlab2_citadel_edu_google_highground	5776	3	48	45	10.0	20.055555555555557	17.0	9.5592289450923431	91.378858024691283
planetlab-workload-traces/20110325/csplanetlab2_kaist_ac_kr_root	7060	2	96	94	5.7000000000000028	24.513888888888889	19.0	18.723680086661755	350.57619598765393
planetlab-workload-traces/20110325/planetlab2_cs_uoregon_edu_uw_oneswarm	4417	0	57	57	6.0	15.336805555555555	13.0	10.058221115970104	101.1678120177469
planetlab-workload-traces/20110325/planetlab2_inf_ethz_ch_root	1594	0	99	99	0.0	5.5347222222222223	4.0	9.3377319950686317	87.193238811728421
planetlab-workload-traces/20110325/planetlab2_bgu_ac_il_princeton_codeen	442	0	8	8	0.0	1.5347222222222223	2.0	1.5339364504276645	2.3529610339506228
planetlab-workload-traces/20110325/nis-planet1_doshisha_ac_jp_uka_p2pns	23209	17	95	78	67.700000000000003	80.586805555555557	83.0	11.238239201542216	126.29802035108024
planetlab-workload-traces/20110325/planetlab2_warsaw_rd_tp_pl_root	396	0	14	14	0.0	1.375	1.0	2.0185769189648872	4.0746527777777777
planetlab-workload-traces/20110325/planetlab5_goto_info_waseda_ac_jp_uw_oneswarm	3228	0	41	41	6.0	11.208333333333334	10.0	5.9405328511469042	35.289930555555571
planetlab-workload-traces/20110325/planetlab3_eecs_umich_edu_root	2353	0	84	84	2.0	8.1701388888888893	6.0	11.016821606708678	121.37035831404319
planetlab-workload-traces/20110325/planetlab3_millennium_berkeley_edu_arizona_beta	1184	0	23	23	0.0	4.1111111111111107	2.5	4.7208331290248715	22.286265432098762
planetlab-workload-traces/20110325/gschembra4_diit_unict_it_irisaple_wup	1274	0	24	24	1.0	4.4236111111111107	3.0	3.7934150934201289	14.389998070987646
planetlab-workload-traces/20110325/planetlab2_jhu_edu_root	1285	0	94	94	0.0	4.4618055555555554	2.0	11.64783895388001	135.67215229552457
planetlab-workload-traces/20110325/node2_lbnl_nodes_planet-lab_org_uw_oneswarm	8395	0	68	68	14.0	29.149305555555557	25.0	15.314365516873821	234.52979118441397
planetlab-workload-traces/20110325/planetlab02_just_edu_jo_irisaple_HEAP	576	0	39	39	0.0	2.0	2.0	3.6751795118666575	13.506944444444443
planetlab-workload-traces/20110325/planetlab04_cs_washington_edu_purdue_2	14793	14	87	73	25.0	51.364583333333336	49.0	20.090482713457178	403.6274956597216
planetlab-workload-traces/20110325/planetlab-1_cs_unibas_ch_uw_oneswarm	3559	0	42	42	3.0	12.357638888888889	11.0	8.518803383798744	72.570011091820945
planetlab-workload-traces/20110325/planetlab2_mnlab_cti_depaul_edu_uw_oneswarm	5270	4	62	58	7.0	18.298611111111111	16.0	9.2139536853314006	84.896942515432087
planetlab-workload-traces/20110325/planetlab2_wiwi_hu-berlin_de_princeton_codeen	2599	2	19	17	6.0	9.0243055555555554	9.0	2.9784118280967995	8.87093701774692
planetlab-workload-traces/20110325/planetlab16_millennium_berkeley_edu_uw_oneswarm	4110	0	37	37	7.0	14.270833333333334	13.0	6.2862490471928743	39.516927083333321
planetlab-workload-traces/20110325/planetlab2_lkn_ei_tum_de_arizona_beta	517	0	26	26	0.0	1.7951388888888888	1.0	3.601173224356327	12.968448591820945
planetlab-workload-traces/20110325/planetlab1_ci_pwr_wroc_pl_google_highground	737	0	27	27	0.0	2.5590277777777777	2.0	3.4110708890815364	11.635404610339503
planetlab-workload-traces/20110325/peeramide_irisa_fr_root	1370	0	92	92	0.0	4.7569444444444446	3.0	10.31298165728905	106.35759066358042
planetlab-workload-traces/20110325/pl2_grid_kiae_ru_irisaple_HEAP	1522	0	19	19	2.0	5.2847222222222223	5.0	3.3409562720467303	11.161988811728387
planetlab-workload-traces/20110325/planetlab2_cs_otago_ac_nz_irisaple_HEAP	968	0	10	10	0.0	3.3611111111111112	4.0	2.3291960675279477	5.4251543209876569
planetlab-workload-traces/20110325/planetlab1_netmedia_gist_ac_kr_root	4284	0	67	67	0.0	14.875	5.0	18.513274141665068	342.7413194444444
planetlab-workload-traces/20110325/kupl1_ittc_ku_edu_unl_tcp	2394	2	21	19	5.0	8.3125	8.0	3.1057043171486165	9.6453993055555554
planetlab-workload-traces/20110325/planet1_prakinf_tu-ilmenau_de_purdue_2	8563	0	84	84	18.0	29.732638888888889	28.0	11.717213891091969	137.29310136959859
planetlab-workload-traces/20110325/peace_informatik_rwth-aachen_de_irisaple_wup	803	0	12	12	1.0	2.7881944444444446	3.0	1.7698083907500111	3.1322217399691441
planetlab-workload-traces/20110325/earth_cs_brown_edu_root	1603	0	94	94	0.0	5.5659722222222223	2.0	11.196283257269181	125.35675877700618
planetlab-workload-traces/20110325/planetlab2_informatik_uni-leipzig_de_irisaple_HEAP	1641	0	20	20	1.0	5.697916666666667	5.0	3.3679034186716224	11.3427734375
planetlab-workload-traces/20110325/pl1_eng_monash_edu_au_uw_oneswarm	2346	0	40	40	2.0	8.1458333333333339	8.0	5.7257565608786143	32.784288194444493
planetlab-workload-traces/20110325/kc-sce-plab2_umkc_edu_uw_oneswarm	3873	0	95	95	6.0	13.447916666666666	12.0	8.4871673453874532	72.032009548611114
planetlab-workload-traces/20110325/plane-lab-pb2_uni-paderborn_de_uw_oneswarm	13085	0	75	75	25.0	45.434027777777779	49.0	16.494395778880154	272.06509211033949
planetlab-workload-traces/20110325/planetlab2_pc_cis_udel_edu_ucla_dnsre	2387	0	97	97	0.0	8.2881944444444446	8.0	13.397123429468488	179.48291618441351
planetlab-workload-traces/20110325/planetlab-1_webedu_ccu_edu_tw_root	680	0	43	43	0.0	2.3611111111111112	2.0	3.5602182968166014	12.675154320987701
planetlab-workload-traces/20110325/planetlab1_millennium_berkeley_edu_utokyo_sora	1200	2	8	6	3.0	4.166666666666667	4.0	1.0103629710818449	1.0208333333333328
planetlab-workload-traces/20110325/planetlab3_singaren_net_sg_rnp_dcc_ufjf	11896	9	90	81	18.0	41.305555555555557	39.0	20.981565247781528	440.22608024691351
planetlab-workload-traces/20110325/planetlab2_millennium_berkeley_edu_irisaple_HEAP	5978	4	39	35	12.700000000000003	20.756944444444443	21.0	6.7415034258952966	45.447868441358025
planetlab-workload-traces/20110325/planetlab3_millennium_berkeley_edu_nyu_d	874	0	14	14	0.0	3.0347222222222223	2.0	2.6716442982127759	7.1376832561728349
planetlab-workload-traces/20110325/plab1_engr_sjsu_edu_uw_seattle	435	0	45	45	0.0	1.5104166666666667	1.0	3.3592579113961727	11.284613715277777
planetlab-workload-traces/20110325/planetlab1_eecs_ucf_edu_princeton_codeen	537	0	31	31	0.0	1.8645833333333333	2.0	2.3538670532055637	5.5406901041666439
planetlab-workload-traces/20110325/planet4_cc_gt_atl_ga_us_nyu_d	849	0	12	12	0.0	2.9479166666666665	2.0	2.3922754379112203	5.7229817708333215
planetlab-workload-traces/20110325/planetlab6_cs_cornell_edu_technion_dist_stor	6398	0	36	36	16.0	22.215277777777779	22.0	5.7604532933669139	33.182822145061728
planetlab-workload-traces/20110325/adam_ee_ntu_edu_tw_uw_oneswarm	5717	0	74	74	10.0	19.850694444444443	18.0	9.3364168755097054	87.168680073302397
planetlab-workload-traces/20110325/planetlab-2_cs_ucy_ac_cy_arizona_beta	4277	0	83	83	0.0	14.850694444444445	7.0	19.924735103940293	396.99506896219066
